"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"46","science","Upcoming dust storm on Mars to explain its dryness: NASA","With the help of newly deployed MAVEN mission, the biggest modern-day Martian dust storm, expected to begin this summer and last till early 2019, could improve understanding of its dryness, said NASA. NASA's earlier study showed dust storms caused over a hundred-fold increase in water vapour in Mars' atmosphere, likely transforming ancient wetter Mars to the dry Red planet today.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516854828544_504.jpg?resize=400px:*","https://www.jpl.nasa.gov/news/news.php?release=2018-012&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xm9qqd0a-1"
"47","science","Sensing receptors in plants 50 times more than humans: Study","In a first, an international team of scientists has found that a model plant Arabidopsis thaliana contains over 600 different receptor proteins, 50 times more than humans, that are critical for plant growth, development, and immunity. The finding could help modify responses in commercial crops to make them resistant to environmental stresses like global warming and pathogens, said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/23jan/inshorts_image_1516694155058_502.jpg?resize=400px:*","https://www.uab.edu/news/research/item/9050-breakthrough-study-shows-how-plants-sense-the-world?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xm9qqd0a-1"
"48","science","MIT scientists mimic brain cell connections on a chip","MIT engineers have designed an artificial neural network for ""brain-on-a-chip"" system to control the strength of an electric current flowing across it, similar to how electrical signals flow between neurons. The artificial synapses, each measuring about 25 nanometres across, were made from silicon and germanium. The chip and its synapses could recognise handwriting samples with 95% accuracy.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/24jan/inshorts_image_1516767588765_994.jpg?resize=400px:*","http://news.mit.edu/2018/engineers-design-artificial-synapse-brain-on-a-chip-hardware-0122?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xm9qqd0a-1"
"49","science","Astronauts fix space station's robotic arm in 7-hr spacewalk","Completing the year's first spacewalk, NASA astronauts Mark Vande Hei and Scott Tingle spent 7 hours and 24 minutes outside the International Space Station to replace a hand on its robotic arm, used to grapple visiting vehicles. This marked the 206th spacewalk in support of station maintenance since 1998, logging in a total of over 53 days for the same.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/24jan/inshorts_image_1516778217683_395.jpg?resize=400px:*","https://blogs.nasa.gov/spacestation/2018/01/23/nasa-astronauts-wrap-up-first-spacewalk-of-2018/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xm9qqd0a-1"
"50","science","Scientists levitate objects using 'tornadoes of sound'","UK-based researchers have demonstrated that it is possible to trap objects using rapidly fluctuating acoustic beams which they described as ""tornadoes of sound"". The team was able to levitate a two-centimetre polystyrene sphere using ultrasonic waves. Sonic levitation could allow controlling drug capsules and implements within the body, and contactless assembly on production lines.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/23jan/inshorts_image_1516698614490_878.jpg?resize=400px:*","https://www.engadget.com/2018/01/22/acoustic-tractor-beams-levitating-humans/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xm9qqd0a-1"
"51","science","Study shows unified origin for 3 high-energy space particles","A theoretical model by Penn State researchers has suggested that the origins of very high-energy neutrinos, ultrahigh-energy cosmic rays, and high-energy gamma rays could be connected with black-hole emissions. The model suggests neutrinos and gamma rays are produced from cosmic rays, showing ""similar energetics of the three cosmic messengers may not be a mere coincidence"", said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/23jan/inshorts_image_1516697473174_785.jpg?resize=400px:*","https://phys.org/news/2018-01-extreme-energy-space-particles-theory.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xm9qqd0a-1"
"52","science","7-planet system found in 2017 has 2 habitable planets: Study","Two exoplanets in the TRAPPIST-1 system, discovered with seven Earth-like planets last year, have been identified as most likely to be habitable by a new US-based study. Scientists showed planets at the third and fourth position from their host star could support life due to their moderate surface temperatures, with one planet likely covered by global water oceans.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/25jan/inshorts_image_1516871035525_175.jpg?resize=400px:*","https://phys.org/news/2018-01-trappist-planets-potentially-habitable.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","xm9qqd0a-1"
"53","science","Buzz Aldrin once punched a man for calling Moon landing hoax","The second man to walk on the Moon, Buzz Aldrin once punched a conspiracy theorist for claiming the first-ever Moon landing was fake. The man had asked the former NASA astronaut to ""swear on the Bible"" about walking on the Moon. Aldrin, who turns 88 today, was part of the Apollo 11 crew, which included Neil Armstrong and Michael Collins.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516438951743_855.jpg?resize=400px:*","https://www.youtube.com/watch?v=OROlF8zB9z0&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","cghkviyk-2"
"54","science","2017 was the second-hottest year on record: NASA","2017 was Earth's second-hottest year since 1880, according to a global analysis by NASA. This comes after the years 2014, 2015, and 2016, all consecutively broke records for the hottest years, which NASA attributed to increased carbon dioxide and other human-made emissions. Further, 2017 was the hottest on record without the short-term warming influence of El Niño in the Pacific.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/3jan/inshorts_image_1514961963729_963.jpg?resize=400px:*","https://www.nasa.gov/press-release/long-term-warming-trend-continued-in-2017-nasa-noaa?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","cghkviyk-2"
"55","science","Space station completes 7,000 days circling the Earth","The International Space Station has completed 7,000 days orbiting the Earth at a 400-km altitude, after its first module was launched in 1998. The first crew of three members arrived at the then three-module space laboratory in November 2000. Since then, there has been an uninterrupted human presence in space with 230 individuals from 18 countries visiting the $150-billion station.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516464701585_911.jpg?resize=400px:*","https://blogs.nasa.gov/spacestation/2018/01/19/space-station-orbits-earth-for-7000th-day/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","cghkviyk-2"
"56","science","Aldrin changed name to 'Buzz' as sister called him 'Buzzer'","The second man to walk on the Moon, Buzz Aldrin was born Edwin Eugene Aldrin Jr. on January 20, 1930, in New Jersey, US. Aldrin earned the nickname ""Buzz"" as a child when his sister mispronounced the word ""brother"" as ""buzzer"", which the retired NASA astronaut made his legal first name in 1980s. Interestingly, his mother's name was Marion Moon.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516446329464_406.jpg?resize=400px:*","https://buzzaldrin.com/the-man/faq/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","cghkviyk-2"
"57","science","Buzz Aldrin claimed $33 in travel expenses for his Moon trip","Retired astronaut Buzz Aldrin, who turns 88 today, once revealed that he claimed $33.31 for a return journey from Houston, Texas, to the Moon. The ""travel voucher"" itemised each detail of Aldrin's travel arrangements including a ""government spacecraft"". Aldrin had also tweeted a customs declaration form which Apollo 11 astronauts had to sign upon their return to Earth in 1969.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516440578237_121.jpg?resize=400px:*","https://www.theguardian.com/science/2015/aug/03/buzz-aldrin-travel-expenses-moon-apollo-11?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","cghkviyk-2"
"58","science","Thinnest data storage device with dense memory capacity made","China and US-based researchers have developed ""atomristors"", the thinnest data storage device with dense memory capacity. The team developed a 1.5-nanometre-thick memory cell using graphene (2D form of carbon) and semiconducting atomic sheets. Memory storage and transistors have been separate components on a microchip, but atomristors combine both functions on a single system, said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/19jan/inshorts_image_1516346778534_869.jpg?resize=400px:*","https://news.utexas.edu/2018/01/17/ultra-thin-memory-storage-device-for-more-powerful-computing?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","cghkviyk-2"
"59","science","NASA develops aircraft that can fold wings mid-flight","NASA has successfully applied a new technology that allows aircraft to fold their wings between zero and 70 degrees while inflight. Built from a shape memory alloy, the system operates without a hydraulic system, reducing the wing weight by up to 80%. The technology's potential aerodynamic benefit includes increased controllability, which may result in a more fuel-efficient aircraft, said NASA.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516438044938_854.jpg?resize=400px:*","https://www.nasa.gov/centers/armstrong/feature/nasa-tests-new-alloy-to-fold-wings-in-flight.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","cghkviyk-2"
"60","science","US startup launches Electron rocket into orbit for 1st time","US commercial startup Rocket Lab has launched its Electron rocket into orbit and deployed three satellites for the first time. The Electron can carry up to about 226 kilograms of payload and the startup offers a mission for about $5 million. Rocket Lab has also signed contracts with NASA and Seattle-based Spaceflight for small-satellite launches.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516525830095_808.jpg?resize=400px:*","https://www.rocketlabusa.com/news/updates/rocket-lab-successfully-reaches-orbit-and-deploys-payloads-january-21-2018/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","cghkviyk-2"
